video,start,text,entities
2,9576,"Und dann hat man noch vielleicht mit ihm zusammensitzen und was fehlt noch, ja man weiss nicht, in welche Schulen er alles gegangen ist und wo er im Ausland war, wo er die Ausbildung gemacht hat. Vielleicht nicht überall schon klar gewesen, aber die, die in den achtziger und in den neunziger Jahren, die haben ja doch schon müssen Eingaben machen für Förderungsgelder.",Ausbildung
2,9603,"Das heisst, die mussten auch einen Lebenslauf zusammengestellt haben und das musste dann auch wieder ein Pressedossier sein, sodass man dann eigentlich schon ziemlich viel gehabt hat. Schwierig waren eher die von vorher.",
2,9615,"Da hat man mehr herausfinden müssen. I: Stichwort Fördergelder. Kannst du beurteilen, inwiefern Tanzkritiken einen Einfluss haben auf die Förderungspolitik? Auf Fördergelder jetzt für aktuell kreierende, produzierende Künstler?",I
2,9639,"P: Ich glaube es nicht. Also, früher, wo es die Tanzkommission noch gegeben hat. Also, ich kenne mich da genauer höchstens in der Stadt Zürich aus. Also, wo es die Tanzkommission noch gegeben hat in Zürich, so wie sie früher gewesen ist, da war es eigentlich ein Mix zwischen Tanzschaffenden und Tanzkritikern.",P;Stadt Zürich;Tanzkritikern;Tanzschaffenden;Zürich
2,9664,"Man hat noch keine Tanzgeschichtslehrer gehabt, man hat noch keine Professoren gehabt am Master Zeitgenössischen Tanz, irgendwie so. Das hat man alles nicht gehabt, das heisst, die Leute, die man genommen hat, man hat ein paar Leute aus der Tanzszene, ich weiss nicht, ich glaube, es sind sechs insgesamt. Dann sind es zwei, drei so gewesen, und dann eben noch immer auch ein Kritiker.",
2,9690,"Ich weiss, dass der Richard auch in der Kommission gewesen ist, der John Geisler, also abwechslungsweise.",John Geisler;Kommission;Richard
2,9695,"Und dann ist das eigentlich schon da vertreten gewesen, aber man hat ja die Gesuche anschauen müssen und hat dann die Vorstellungen besuchen müssen. Und ich weiss nicht, ob die Kritiker wirklich – ich glaube, die Leute, die sind die Produktionen anschauen gegangen und die haben sich weniger von Kritikern beeinflussen lassen. Ob das jetzt die Ursula Frävel das – eine Zeitlang hat die Ursula Frävel geschrieben. Und wir sind eigentlich immer gegensätzlicher Meinung gewesen.",Ursula Frävel;Ursula Frävel
2,9735,"Nicht ganz immer, es gab auch Sachen, wo wir beide einverstanden gewesen, es ist immer gleich ein Hin und Her gewesen. Wir haben sehr gut miteinander gekonnt, aber ich glaube weder sie noch ich haben einen Einfluss gehabt, dass sie wegen DEM jemanden Fördergelder geben.",DEM
2,9749,"Weil die Auflage ist ja glaube ich, auch gewesen, dass sie – also die Sachen schon von früher, Produktionen gesehen haben. Und dann beim neuen wirklich eine Dokumentation haben. I: Bist du nie in so einer Kommission gewesen?",Bist du;I;Kommission
2,9765,P: Nein. I: Hätte dich das gereizt?,I;Nein;P
2,9769,"P: Nicht unbedingt. Ich bin ja im Vorstand gewesen von der Trägerschaft, die der Wolfgang gegründet hat, Pro Tanz. Für den damals privaten Schweizer Tanzpreis, den ja dann Annette Ringier finanziert hat. Und ich war dort im Vorstand, aber NICHT in der Jury. Brigitte hat dort die Jury geleitet, sie hat Tanzkritiken von allen Seiten gehabt.",Annette Ringier;Brigitte;NICHT;P;Schweizer;Wolfgang
2,9799,"Ich bin, glaube ich, vielleicht ein Jahr in der Jury gewesen, allerhöchstens, aber ich glaube nicht. Also wir haben auf die Auswahl keinen Einfluss gehabt.",Ich bin
2,9810,"Das, was ich dann gemacht habe. Und ich habe ja auch beim SiViC, da bin ich im Vorstand gewesen, aber ich bin nie da gewesen, wo es um die Auswahl gegangen ist. Und zwar einfach auch, weil ich das Gefühl gehabt hätte, wenn ich hätte auswählen müssen, dann hätte ich mich verpflichtet gefühlt, alle Sachen zu sehen. Und das ist jetzt wieder einfach zeitlich nicht möglich gewesen.",SiViC
2,9835,"Weil, es sind eine Zeitlang, in den achtziger, neunziger Jahren, da hat es sehr viele Vorstellungen gegeben. Und da den Überblick … und ohne Überblick zu urteilen, das ist mir weniger gelegen. Mich hat dann mehr interessiert, zum Beispiel beim SiViC an einem Seminar teilzunehmen. Oder eben Tanzgeschichte weiterzumachen. Ich habe ja erst mit fünfzig Jahren angefangen Tanzgeschichte zu unterrichten. Vorher sind es nur einzelne Kurse gewesen. I: Und Tanzkritiken schreiben, das hast du aber schon früher gemacht?",I;Mich;SiViC
2,9867,"P: Tanzkritiken habe ich 1978 angefangen. I: Auch relativ spät, wenn man es mit heute vergleicht?",I;P;Tanzkritiken
2,9875,"P: Ja, das ist aber, wenn man es mit heute vergleicht, ich bin heute noch überzeugt, dass das notwendig ist, du musst zuerst einen Haufen Sachen gesehen haben, bist du Kritiken schreiben kannst. Du kannst nicht einfach sagen, von jetzt an schreibe ich Tanzkritiken und dann siehst du zum ersten Mal ein klassisches Ballett. Also meiner Ansicht nach solltest du eben schon vorher möglichst viel Grundwissen angesammelt haben, dass du dem gerecht wirst.",P
2,9902,"Denn schliesslich, muss man sich ja immer vorstellen, eben wir sind Kritiker und wir schreiben für die Zeitung. Aber wir haben ja auch eine Verantwortung, weil schliesslich ist da entweder eine freie Truppe oder es ist ein Theaterballett oder irgend sonst eine Institution.",
2,9917,"Da sind sehr viele Künstler involviert, die lange daran arbeiten und Pläne haben, Musik bestellen, die etwas auf die Beine stellen. Und ich finde, die haben es auch verdient, dass auch die Kritiker Arbeit leisten vorher und nicht einfach so noch am Schluss dazu kommen.",
2,9942,"Sondern, wenn man schon etwas beurteilt, dann schon aufgrund von Wissen. Das Einzige, was man als Tanzkritiker mitbringen kann, dass man orientiert ist über das Umfeld und über das, was sonst gemacht wird. Auch über sich selber, dass man sich möglichst weit orientiert und das würde eben auch heissen, dass man auch Erfahrung hat im Tanzschauen.",Tanzschauen
2,9967,"Eben, ich habe seit der erste ""Giselle"", die das Zürcher Ballett in Zürich einstudiert hat, habe ich alle Tänze gesehen. Auch Tanzeinlagen in den Musiktheatern. Und das ist eben ungefähr seit 1961, 1962 gewesen. Da bin ich 15, 16 gewesen. Und angefangen zu schreiben, habe ich 1978 und ich habe alles gesehen und mehrmals gesehen. Freie Szene hat es da noch sehr wenig gegeben. I: Und mit der freien Szene, was ist dir geblieben?",Giselle;I;Musiktheatern;Zürcher;Zürich
2,10003,"P: Also ganz am Anfang, eben ""Tanzforum"", so die ersten Sachen, da ist mir so vor allem die Vielfalt geblieben. Eben, wie eine Fumi Matsuda, die hat ja dort ihre ersten Soli gezeigt in der Schweiz. Sie kommt ja von einem Wigman-Schüler her und wird dann wieder amerikanisch, also es ist eigentlich die Vielfalt gewesen, die vielen Möglichkeiten, die man gesehen hat.",Fumi Matsuda;P;Schweiz
2,10033,"Und das hat mich fasziniert und dann gibt es natürlich schon einzelne Künstler, die vielleicht gar nie abendfüllende Produktionen gemacht haben, aber eine Christine Merz zum Beispiel, die da im ""Tanz in Stücken"" ihre kurze, fast wie Tanzgedichte gemacht hat.",Christine Merz;Tanz in Stücken;Tanzgedichte
2,10052,"Vielleicht nur zu einer Arie aus der ""Norma"". Aber, was sie da damit gemacht hat, das ist einfach so verdichtet gewesen. Und so grossartig. Aber sie hat glaube ich, nie ein abendfüllendes Ballett in dem Sinn gemacht.",Norma
2,10066,"Sondern, sie hat das so ausgearbeitet. Oder eben dann die Kontinuität von einer Fumi Matsuda, die sich auch wieder geändert hat, sich sogar vom Tanztheater à la Bausch ein bisschen hat inspirieren lassen.",Fumi Matsuda
2,10082,"Aber trotzdem aus all diesen Anregungen, die sie von überall her gehabt hat, ist immer eindeutig sie selber gewesen, die es gemacht hat. Auch, wenn sie mit ihrer Truppe gearbeitet hat. Und solche Sachen, das ist natürlich spannend gewesen.",
2,10099,"Oder auch eine Aughterlony, als ich sie das erste Mal gesehen habe, bin ich völlig perplex gewesen, wie diese Frau in einem Moment zeigen kann, was in ihr vorgeht. Einfach welches Programm jetzt auch immer, aber sie kann, ich glaube, sie kann gar nicht nicht darstellen. Sie müsste sich wahrscheinlich wahnsinnig Mühe geben, dass einmal etwas von ihren Bewegungen einfach leer sind.",Einfach
2,10128,"Es ist immer eine Dringlichkeit darinnen. Und das sind so einzelne Gestalten, die mir – ja, die meisten sind Frauen. Muss ich sagen. Mal schauen, was mir sonst noch in den Sinn kommt.",
2,10145,"I: Eine Dringlichkeit, das ist ein ganz ein schöner Ausdruck.",I
2,10149,"P: Ja, es ist einfach. Es gibt so manchmal einen Ausdruck, wo Tanzschaffende sagen, ich habe einmal etwas darüber machen wollen. Wenn ich das wörtlich nehme und wirklich denke, aha, der wollte einmal wirklich das machen, dann muss man dann sagen, der kann´s auch sein lassen. Aber wahrscheinlich meint er es gar nicht so, wie es klingt. Und drum, es muss irgendwie wie eine innere Notwendigkeit oder wie eine Dringlichkeit sein, dass man spürt, das musste er jetzt einfach darstellen.",P;Tanzschaffende
2,10181,"Und auch wenn einem dann vielleicht nicht gefällt, aber das gibt sicher nie etwas, dass man dann es verurteilt, sondern man kann immer das beschreiben, die Erfülltheit von etwas, auch wenn die Meinung nicht teilt, oder irgendwie so. Aber ich glaube, da entwickelt man schon, dadurch, dass man viele Sachen anschauen geht, entwickelt man schon ziemlich schnell die Fähigkeit zu sagen, das sagt mir etwas und das sagt mir nichts. Wobei man immer annehmen muss, dass etwas gesagt wird, ohne dass man es merkt. Klar. 2:50:21 I: Oder auch, dass der Künstler auch etwas zu sagen hat. P: Ja, ja. I: Ich musste jetzt davor auch an unsere Vorliebe für afrikanischen Künstler und Künstlerinnen denken, da ist ja eine Dringlichkeit da – P: Ja. I: Die haben etwas zu sagen …–",I;I;P;afrikanischen
2,10240,"P: Die wollen sich ausdrücken, das ist eine Not, die wollen etwas, die wollen uns etwas erzählen. Und vielleicht ist es gar nichts Schönes, was sie erzählen, und vielleicht ist es auch noch nicht ganz perfekt gemacht. Man spürt einfach die Intensität. I: (Unv.) manchmal ganz altmodisch von der Formensprache, aber – P: Ja, aber das ist – I: Wenn man dem gegenüber mit Respekt begegnet.",P;Unv.
2,10260,"P: Das ist klar. Wobei ich sowieso gerade bei denen, ich habe ja dann am Schluss im Theaterspektakel, wo ich ja geschrieben habe, da habe ich ja vor allem die ""Shortpieces"" so gerne gehabt. Dann habe ich mir bei denen ausgesucht, weil das hat mich fasziniert. Da hat man unglaubliche Frauen und Männer gesehen, die auch wieder eben nicht ganze Stücke machen, sondern in 20 Minuten irgendwie etwas zusammenballen, was wirklich ganz spannend gewesen ist.",P;Shortpieces
2,10287,"Und das hat mich immer auch sehr berührt, wenn – das war sehr interessant. Und da kommt es dann nicht darauf an, ob sie das mit Ballett machen oder ob sie es à la Graham machen oder was auch immer. Es kommt ja nur darauf an, stimmt es von innenher. Haben sie in dem Stil eine Ausdrucksmöglichkeit gefunden.",à la Graham
2,10314,"I: Du hast ""Shortpieces"" erwähnt von heute und auch das ""Tanz in Stücken"". Das ist vielleicht jetzt noch einmal so achtzigerer Jahre – Gegenwart, welche dringliche Künstler sind dir auch noch so im Gedächtnis?","Du hast ""Shortpieces"
2,10333,"P: Ganz, ganz früher – es ist sicher auch der Peter Schilling, der sehr, sehr früh mit ganz eigenständigen Sachen gekommen ist und dann bin ich mit – das ist einer, der wenigen gewesen, mit dem ich auch mal diskutiert habe.",P;Peter Schilling
2,10353,"Und dann hat er mir gesagt hat, ja, er mache ja grundsätzlich nur Bewegungen, die er selber erfunden hat. Wobei ich mich natürlich nicht habe lumpen lassen und gesagt habe, wenn man von einem Fuss auf den anderen hüpft, dann gibt es automatisch etwas, wo man im Klassischen Jeté sagt. (lacht) Und dann haben wir solches einmal ein bisschen, ein bisschen diskutiert.",
2,10382,"Und derFranz Frautschi ist mir in der Erinnerung, der hat im Prinzip so hochmusikalisches – aus Basel ist er gekommen – hochmusikalische Sachen gemacht im Zwischenbereich Musik und Tanz.",Basel;Basel;derFranz Frautschi
2,10397,"Wo man sagen konnte, so etwas hat wahrscheinlich schon der Sacharoff in dieser Art gemacht, aber für ihn hat es gestimmt. Für alle anderen wäre es dann eben wieder nicht richtig gewesen, oder? Und jemand, der schon sehr früh ganz interessante Gruppenstücke gemacht hat, das ist der Erwin Schumann gewesen, mit seinen Tamuté, also Tanz, Musik und Theater. Und gerade dort habe ich eben mit der Ursula Fraevel gehen müssen und sie hat das eine Stück gut gefunden und ich das andere. Das umgekehrt nächste Jahr. Aber das hat mich immer interessiert. Da bin ich eigentlich immer gegangen, weil das habe ich immer originell gefunden, wie er das gemacht hat.",Erwin Schumann;Ursula Fraevel
2,10439,"Und was mich auch vor allem interessiert hat, ist natürlich die welsche freie Szene, haben mich die interessiert, die im Prinzip erstmal von der Klassik herkommen, nachher vielleicht beim Béjart oder irgendwie so in Genf oder so gewesen sind. Und dann selber Sachen gemacht haben. Wie der Philippe Saire, bei ihm hat mir gar nicht alles gefallen, aber auch ein Etienne Frey, der hat natürlich sehr, sehr spannende Sachen gehabt und dann wieder Sachen, wo ich denke, wie kommen sie dazu?",Béjart;Etienne Frey;Genf;Philippe Saire
2,10471,"Es ist nicht ausgerichtet gewesen. Es ist schwierig zu sagen, was da noch an Truppen – CH-Tanztheater, die haben ganz sicher nie ein schlechtes, nicht durchdachtes Stück gemacht. Sie haben auch zum Teil die Welscher, der Wherlock hat mal eine Choreografie gemacht für sie.",CH-Tanztheater;Welscher
2,10496,"Und da ist quasi das Niveau immer gut gewesen, vor allem der Ben Iida, wenn er choreografiert hat. Und weil er vor allem natürlich das ganze Team von Tänzerinnen, die sehr lange miteinander gearbeitet haben, das hat eigentlich immer etwas Interessantes und etwas Packendes gegeben. Das ist schon schön gewesen. I: Tust du auch mal verschiedene Kriterien anwenden, je nach Theater oder je nach Grösse von der Kompanie oder auch ja, nach Ressort vom Tanz?",Ben Iida;I
2,10539,"P: Nein, ich muss sagen, ich bin glaube ich in der Kritik, bei diesen freien Tanzschaffenden, da bin ich normalerweise sehr viel wohlwollender. Weil wenn der Apparat da oben im Opernhaus wieder mit einem riesigen Aufwand etwas produziert, wo ich einfach denke, mit dem Geld hätten alle Tanzschaffenden in Zürich vielleicht etwas Besseres gemacht.",Opernhaus;P;Zürich
2,10563,"Also, da mache ich schon einen Unterschied, ich erwarte dann schon von einer Institution, die auch grössere Ressourcen hat, die auch, sagen wir, Tänzer anders zahlen kann und die sollten auch besser ausgebildet sein. Also da erwarte ich mehr. Wobei ich kann in letzter Zeit nicht sagen, es sei – vielleicht, dass es mir nicht so gefallen hat, aber ich kann nicht sagen, es sei schlecht gewesen, oder? Wenn man da einen Unterschied macht.",Zeit
2,10598,"I: Beobachtest du bei dir so über die Jahre einen Wandel im Geschmack, muss man fast sagen?",Beobachtest du bei dir
2,10607,"P: ja, das kann vielleicht schon sein. Ich glaube, mich interessieren eher Sachen, die – in der neusten Zeit – eher Sachen, die formal eine gewisse Komplexität haben. Also, das wären dann Anne Teresa de Keersmaeker oder auch zum Teil die Anna Huber, einfach die Sachen, da kann ich sicher sein, dass ich auf meine Kosten komme.",Anna Huber;Anne Teresa de Keersmaeker;P
2,10634,"Auch wenn jetzt gerade ein Stück mal nicht zu den allerbesten gehört. Währendem, wenn es vor allem um Inhaltliche und so, sagen wir mal, diskontinuierliches Geschichten erzählen, bisschen verschroben,",Währendem
